evaluation_track,scenario,method,hypothesis_group_id,root_source,edge_source,edge_target,source,target,parameter,direction,manipulation_level,manipulation_success,source_significant,target_significant,propagation_order_supported,primary_class,underlying_class,intervention_scope,root_onset,source_onset,target_onset,intervention_delay,observational_lag,observational_beta,lag_difference,temporal_direction_concordant,lag_concordant,root_effect,source_effect,target_effect,not_applicable_reason
primary_discovery,deffuant,unrestricted_temporal_search,unrestricted,,micro_agent_shift_std,micro_opinion_std,micro_agent_shift_std,micro_opinion_std,,,none,False,False,False,False,not_applicable,not_applicable,none,-1,-1,-1,,1,0.012334346030377436,,,,,,,no_legal_upstream_micro_manipulation_root
primary_discovery,deffuant,unrestricted_temporal_search,unrestricted,,micro_backfire_fraction,macro_network_assortativity,micro_backfire_fraction,macro_network_assortativity,,,none,False,False,False,False,not_applicable,not_applicable,none,-1,-1,-1,,1,-0.014876999807784496,,,,,,,no_legal_upstream_micro_manipulation_root
primary_discovery,deffuant,unrestricted_temporal_search,unrestricted,micro_backfire_fraction,micro_backfire_fraction,meso_neighborhood_abs_opinion_std,micro_backfire_fraction,meso_neighborhood_abs_opinion_std,backfire_threshold,minus,micro,False,False,False,True,manipulation_failure,manipulation_failure,direct_root,0,0,35,35.0,3,0.013483060152758956,32.0,False,False,0.084013836920408,0.084013836920408,-0.08737976403848204,
primary_discovery,deffuant,unrestricted_temporal_search,unrestricted,micro_backfire_fraction,micro_backfire_fraction,meso_neighborhood_abs_opinion_std,micro_backfire_fraction,meso_neighborhood_abs_opinion_std,backfire_threshold,plus,micro,True,True,False,False,no_stable_downstream_effect,no_stable_downstream_effect,direct_root,0,0,-1,,3,0.013483060152758956,,False,,-0.48708574696528045,-0.48708574696528045,0.06596035311120918,
primary_discovery,deffuant,unrestricted_temporal_search,unrestricted,micro_backfire_fraction,micro_backfire_fraction,meso_neighborhood_abs_opinion_variance,micro_backfire_fraction,meso_neighborhood_abs_opinion_variance,backfire_threshold,minus,micro,False,False,False,True,manipulation_failure,manipulation_failure,direct_root,0,0,13,13.0,3,0.029171980465962893,10.0,False,False,0.084013836920408,0.084013836920408,-0.107662156934765,
primary_discovery,deffuant,unrestricted_temporal_search,unrestricted,micro_backfire_fraction,micro_backfire_fraction,meso_neighborhood_abs_opinion_variance,micro_backfire_fraction,meso_neighborhood_abs_opinion_variance,backfire_threshold,plus,micro,True,True,False,False,no_stable_downstream_effect,no_stable_downstream_effect,direct_root,0,0,-1,,3,0.029171980465962893,,False,,-0.48708574696528045,-0.48708574696528045,0.13198525237201697,
primary_discovery,deffuant,unrestricted_temporal_search,unrestricted,micro_backfire_fraction,micro_backfire_fraction,meso_neighborhood_agent_shift_std,micro_backfire_fraction,meso_neighborhood_agent_shift_std,backfire_threshold,minus,micro,False,False,False,False,manipulation_failure,manipulation_failure,direct_root,0,0,-1,,1,0.15316369210691197,,False,,0.084013836920408,0.084013836920408,-0.04324003454168681,
primary_discovery,deffuant,unrestricted_temporal_search,unrestricted,micro_backfire_fraction,micro_backfire_fraction,meso_neighborhood_agent_shift_std,micro_backfire_fraction,meso_neighborhood_agent_shift_std,backfire_threshold,plus,micro,True,True,False,False,no_stable_downstream_effect,no_stable_downstream_effect,direct_root,0,0,-1,,1,0.15316369210691197,,True,,-0.48708574696528045,-0.48708574696528045,-0.06406406451114148,
primary_discovery,deffuant,unrestricted_temporal_search,unrestricted,micro_backfire_fraction,micro_backfire_fraction,meso_neighborhood_agent_shift_variance,micro_backfire_fraction,meso_neighborhood_agent_shift_variance,backfire_threshold,minus,micro,False,False,False,True,manipulation_failure,manipulation_failure,direct_root,0,0,23,23.0,1,0.22673454289571768,22.0,False,False,0.084013836920408,0.084013836920408,-0.05745906609393834,
primary_discovery,deffuant,unrestricted_temporal_search,unrestricted,micro_backfire_fraction,micro_backfire_fraction,meso_neighborhood_agent_shift_variance,micro_backfire_fraction,meso_neighborhood_agent_shift_variance,backfire_threshold,plus,micro,True,True,False,False,no_stable_downstream_effect,no_stable_downstream_effect,direct_root,0,0,-1,,1,0.22673454289571768,,True,,-0.48708574696528045,-0.48708574696528045,-0.002030083848016319,
primary_discovery,deffuant,unrestricted_temporal_search,unrestricted,micro_backfire_fraction,micro_backfire_fraction,meso_neighborhood_opinion_std,micro_backfire_fraction,meso_neighborhood_opinion_std,backfire_threshold,minus,micro,False,False,False,True,manipulation_failure,manipulation_failure,direct_root,0,0,13,13.0,1,0.014216825011567019,12.0,True,False,0.084013836920408,0.084013836920408,0.07853228100310282,
primary_discovery,deffuant,unrestricted_temporal_search,unrestricted,micro_backfire_fraction,micro_backfire_fraction,meso_neighborhood_opinion_std,micro_backfire_fraction,meso_neighborhood_opinion_std,backfire_threshold,plus,micro,True,True,True,True,supported,supported,direct_root,0,0,6,6.0,1,0.014216825011567019,5.0,True,False,-0.48708574696528045,-0.48708574696528045,-0.23471326994829153,
primary_discovery,deffuant,unrestricted_temporal_search,unrestricted,micro_backfire_fraction,micro_backfire_fraction,meso_neighborhood_opinion_variance,micro_backfire_fraction,meso_neighborhood_opinion_variance,backfire_threshold,minus,micro,False,False,True,True,manipulation_failure,manipulation_failure,direct_root,0,0,7,7.0,3,0.019931208707240217,4.0,True,False,0.084013836920408,0.084013836920408,0.153541797345537,
primary_discovery,deffuant,unrestricted_temporal_search,unrestricted,micro_backfire_fraction,micro_backfire_fraction,meso_neighborhood_opinion_variance,micro_backfire_fraction,meso_neighborhood_opinion_variance,backfire_threshold,plus,micro,True,True,True,True,supported,supported,direct_root,0,0,4,4.0,3,0.019931208707240217,1.0,True,True,-0.48708574696528045,-0.48708574696528045,-0.43140485392142586,
primary_discovery,deffuant,unrestricted_temporal_search,unrestricted,,micro_backfire_fraction,micro_agent_shift_std,micro_backfire_fraction,micro_agent_shift_std,,,none,False,False,False,False,not_applicable,not_applicable,none,-1,-1,-1,,1,0.15689467698023568,,,,,,,no_legal_upstream_micro_manipulation_root
primary_discovery,deffuant,unrestricted_temporal_search,unrestricted,,micro_backfire_fraction,micro_extreme_agent_fraction,micro_backfire_fraction,micro_extreme_agent_fraction,,,none,False,False,False,False,not_applicable,not_applicable,none,-1,-1,-1,,1,-0.1746537972065978,,,,,,,no_legal_upstream_micro_manipulation_root
primary_discovery,deffuant,unrestricted_temporal_search,unrestricted,,micro_backfire_fraction,micro_mean_abs_agent_shift,micro_backfire_fraction,micro_mean_abs_agent_shift,,,none,False,False,False,False,not_applicable,not_applicable,none,-1,-1,-1,,1,0.1594844813292117,,,,,,,no_legal_upstream_micro_manipulation_root
primary_discovery,deffuant,unrestricted_temporal_search,unrestricted,,micro_backfire_fraction,micro_rejected_fraction,micro_backfire_fraction,micro_rejected_fraction,,,none,False,False,False,False,not_applicable,not_applicable,none,-1,-1,-1,,1,-0.13350134104310477,,,,,,,no_legal_upstream_micro_manipulation_root
primary_discovery,deffuant,unrestricted_temporal_search,unrestricted,,micro_edge_rewired_count,macro_network_assortativity,micro_edge_rewired_count,macro_network_assortativity,,,none,False,False,False,False,not_applicable,not_applicable,none,-1,-1,-1,,1,0.015671845198073842,,,,,,,no_legal_upstream_micro_manipulation_root
primary_discovery,deffuant,unrestricted_temporal_search,unrestricted,,micro_edge_rewired_count,macro_opinion_global_mean,micro_edge_rewired_count,macro_opinion_global_mean,,,none,False,False,False,False,not_applicable,not_applicable,none,-1,-1,-1,,4,0.0027597726623280294,,,,,,,no_legal_upstream_micro_manipulation_root
primary_discovery,deffuant,unrestricted_temporal_search,unrestricted,,micro_edge_rewired_count,macro_opinion_global_variance,micro_edge_rewired_count,macro_opinion_global_variance,,,none,False,False,False,False,not_applicable,not_applicable,none,-1,-1,-1,,3,-0.0007041887357070945,,,,,,,no_legal_upstream_micro_manipulation_root
primary_discovery,deffuant,unrestricted_temporal_search,unrestricted,,micro_edge_rewired_count,meso_neighborhood_abs_opinion_std,micro_edge_rewired_count,meso_neighborhood_abs_opinion_std,,,none,False,False,False,False,not_applicable,not_applicable,none,-1,-1,-1,,1,-0.00210803204175182,,,,,,,no_legal_upstream_micro_manipulation_root
primary_discovery,deffuant,unrestricted_temporal_search,unrestricted,,micro_edge_rewired_count,meso_neighborhood_abs_opinion_variance,micro_edge_rewired_count,meso_neighborhood_abs_opinion_variance,,,none,False,False,False,False,not_applicable,not_applicable,none,-1,-1,-1,,1,-0.002926603671300182,,,,,,,no_legal_upstream_micro_manipulation_root
primary_discovery,deffuant,unrestricted_temporal_search,unrestricted,,micro_edge_rewired_count,meso_neighborhood_agent_shift_std,micro_edge_rewired_count,meso_neighborhood_agent_shift_std,,,none,False,False,False,False,not_applicable,not_applicable,none,-1,-1,-1,,1,0.01197812939073502,,,,,,,no_legal_upstream_micro_manipulation_root
primary_discovery,deffuant,unrestricted_temporal_search,unrestricted,,micro_edge_rewired_count,meso_neighborhood_agent_shift_variance,micro_edge_rewired_count,meso_neighborhood_agent_shift_variance,,,none,False,False,False,False,not_applicable,not_applicable,none,-1,-1,-1,,1,0.020413204722492508,,,,,,,no_legal_upstream_micro_manipulation_root
primary_discovery,deffuant,unrestricted_temporal_search,unrestricted,,micro_edge_rewired_count,meso_neighborhood_interaction_distance_variance,micro_edge_rewired_count,meso_neighborhood_interaction_distance_variance,,,none,False,False,False,False,not_applicable,not_applicable,none,-1,-1,-1,,1,-0.021536880222703766,,,,,,,no_legal_upstream_micro_manipulation_root
primary_discovery,deffuant,unrestricted_temporal_search,unrestricted,,micro_edge_rewired_count,meso_neighborhood_opinion_std,micro_edge_rewired_count,meso_neighborhood_opinion_std,,,none,False,False,False,False,not_applicable,not_applicable,none,-1,-1,-1,,1,-0.01483099110257836,,,,,,,no_legal_upstream_micro_manipulation_root
primary_discovery,deffuant,unrestricted_temporal_search,unrestricted,,micro_edge_rewired_count,meso_neighborhood_opinion_variance,micro_edge_rewired_count,meso_neighborhood_opinion_variance,,,none,False,False,False,False,not_applicable,not_applicable,none,-1,-1,-1,,1,-0.018773285790203577,,,,,,,no_legal_upstream_micro_manipulation_root
primary_discovery,deffuant,unrestricted_temporal_search,unrestricted,,micro_edge_rewired_count,micro_accepted_count,micro_edge_rewired_count,micro_accepted_count,,,none,False,False,False,False,not_applicable,not_applicable,none,-1,-1,-1,,1,0.021766078175671055,,,,,,,no_legal_upstream_micro_manipulation_root
primary_discovery,deffuant,unrestricted_temporal_search,unrestricted,,micro_edge_rewired_count,micro_accepted_fraction,micro_edge_rewired_count,micro_accepted_fraction,,,none,False,False,False,False,not_applicable,not_applicable,none,-1,-1,-1,,1,0.021766078172092182,,,,,,,no_legal_upstream_micro_manipulation_root
primary_discovery,deffuant,unrestricted_temporal_search,unrestricted,,micro_edge_rewired_count,micro_agent_shift_std,micro_edge_rewired_count,micro_agent_shift_std,,,none,False,False,False,False,not_applicable,not_applicable,none,-1,-1,-1,,1,0.012788678048250533,,,,,,,no_legal_upstream_micro_manipulation_root
primary_discovery,deffuant,unrestricted_temporal_search,unrestricted,,micro_edge_rewired_count,micro_backfire_fraction,micro_edge_rewired_count,micro_backfire_fraction,,,none,False,False,False,False,not_applicable,not_applicable,none,-1,-1,-1,,1,-0.01772580769654068,,,,,,,no_legal_upstream_micro_manipulation_root
primary_discovery,deffuant,unrestricted_temporal_search,unrestricted,,micro_edge_rewired_count,micro_interaction_distance_std,micro_edge_rewired_count,micro_interaction_distance_std,,,none,False,False,False,False,not_applicable,not_applicable,none,-1,-1,-1,,1,-0.026047987363284317,,,,,,,no_legal_upstream_micro_manipulation_root
primary_discovery,deffuant,unrestricted_temporal_search,unrestricted,,micro_edge_rewired_count,micro_mean_abs_agent_shift,micro_edge_rewired_count,micro_mean_abs_agent_shift,,,none,False,False,False,False,not_applicable,not_applicable,none,-1,-1,-1,,1,0.011978156623787622,,,,,,,no_legal_upstream_micro_manipulation_root
primary_discovery,deffuant,unrestricted_temporal_search,unrestricted,,micro_edge_rewired_count,micro_mean_interaction_distance,micro_edge_rewired_count,micro_mean_interaction_distance,,,none,False,False,False,False,not_applicable,not_applicable,none,-1,-1,-1,,1,-0.013116173620428011,,,,,,,no_legal_upstream_micro_manipulation_root
primary_discovery,deffuant,unrestricted_temporal_search,unrestricted,,micro_edge_rewired_count,micro_median_opinion,micro_edge_rewired_count,micro_median_opinion,,,none,False,False,False,False,not_applicable,not_applicable,none,-1,-1,-1,,4,0.0017161687584258843,,,,,,,no_legal_upstream_micro_manipulation_root
primary_discovery,deffuant,unrestricted_temporal_search,unrestricted,,micro_edge_rewired_count,micro_opinion_p25,micro_edge_rewired_count,micro_opinion_p25,,,none,False,False,False,False,not_applicable,not_applicable,none,-1,-1,-1,,4,0.003050616728770623,,,,,,,no_legal_upstream_micro_manipulation_root
primary_discovery,deffuant,unrestricted_temporal_search,unrestricted,,micro_edge_rewired_count,micro_opinion_std,micro_edge_rewired_count,micro_opinion_std,,,none,False,False,False,False,not_applicable,not_applicable,none,-1,-1,-1,,3,-0.0008756809083555494,,,,,,,no_legal_upstream_micro_manipulation_root
primary_discovery,deffuant,unrestricted_temporal_search,unrestricted,,micro_edge_rewired_count,micro_rejected_fraction,micro_edge_rewired_count,micro_rejected_fraction,,,none,False,False,False,False,not_applicable,not_applicable,none,-1,-1,-1,,1,-0.02238450639086324,,,,,,,no_legal_upstream_micro_manipulation_root
primary_discovery,deffuant,unrestricted_temporal_search,unrestricted,,micro_edge_rewired_count,micro_rewiring_fraction,micro_edge_rewired_count,micro_rewiring_fraction,,,none,False,False,False,False,not_applicable,not_applicable,none,-1,-1,-1,,3,-0.04501970166847343,,,,,,,no_legal_upstream_micro_manipulation_root
primary_discovery,deffuant,unrestricted_temporal_search,unrestricted,,micro_extreme_agent_fraction,macro_opinion_global_mean,micro_extreme_agent_fraction,macro_opinion_global_mean,,,none,False,False,False,False,not_applicable,not_applicable,none,-1,-1,-1,,1,0.00504051932518688,,,,,,,no_legal_upstream_micro_manipulation_root
primary_discovery,deffuant,unrestricted_temporal_search,unrestricted,,micro_extreme_agent_fraction,macro_opinion_global_variance,micro_extreme_agent_fraction,macro_opinion_global_variance,,,none,False,False,False,False,not_applicable,not_applicable,none,-1,-1,-1,,4,-0.0011774966035703294,,,,,,,no_legal_upstream_micro_manipulation_root
primary_discovery,deffuant,unrestricted_temporal_search,unrestricted,,micro_extreme_agent_fraction,meso_neighborhood_abs_opinion_variance,micro_extreme_agent_fraction,meso_neighborhood_abs_opinion_variance,,,none,False,False,False,False,not_applicable,not_applicable,none,-1,-1,-1,,1,-0.006576093143904095,,,,,,,no_legal_upstream_micro_manipulation_root
primary_discovery,deffuant,unrestricted_temporal_search,unrestricted,,micro_extreme_agent_fraction,meso_neighborhood_agent_shift_variance,micro_extreme_agent_fraction,meso_neighborhood_agent_shift_variance,,,none,False,False,False,False,not_applicable,not_applicable,none,-1,-1,-1,,5,-0.03193906882232865,,,,,,,no_legal_upstream_micro_manipulation_root
primary_discovery,deffuant,unrestricted_temporal_search,unrestricted,,micro_extreme_agent_fraction,micro_accepted_count,micro_extreme_agent_fraction,micro_accepted_count,,,none,False,False,False,False,not_applicable,not_applicable,none,-1,-1,-1,,4,-0.03459422343855459,,,,,,,no_legal_upstream_micro_manipulation_root
primary_discovery,deffuant,unrestricted_temporal_search,unrestricted,,micro_extreme_agent_fraction,micro_accepted_fraction,micro_extreme_agent_fraction,micro_accepted_fraction,,,none,False,False,False,False,not_applicable,not_applicable,none,-1,-1,-1,,4,-0.03459422343855448,,,,,,,no_legal_upstream_micro_manipulation_root
primary_discovery,deffuant,unrestricted_temporal_search,unrestricted,,micro_extreme_agent_fraction,micro_agent_shift_std,micro_extreme_agent_fraction,micro_agent_shift_std,,,none,False,False,False,False,not_applicable,not_applicable,none,-1,-1,-1,,5,-0.024911043222604096,,,,,,,no_legal_upstream_micro_manipulation_root
primary_discovery,deffuant,unrestricted_temporal_search,unrestricted,,micro_extreme_agent_fraction,micro_backfire_fraction,micro_extreme_agent_fraction,micro_backfire_fraction,,,none,False,False,False,False,not_applicable,not_applicable,none,-1,-1,-1,,4,0.023390974710022775,,,,,,,no_legal_upstream_micro_manipulation_root
primary_discovery,deffuant,unrestricted_temporal_search,unrestricted,,micro_extreme_agent_fraction,micro_mean_abs_opinion,micro_extreme_agent_fraction,micro_mean_abs_opinion,,,none,False,False,False,False,not_applicable,not_applicable,none,-1,-1,-1,,4,-0.0008414144458549997,,,,,,,no_legal_upstream_micro_manipulation_root
primary_discovery,deffuant,unrestricted_temporal_search,unrestricted,,micro_extreme_agent_fraction,micro_mean_interaction_distance,micro_extreme_agent_fraction,micro_mean_interaction_distance,,,none,False,False,False,False,not_applicable,not_applicable,none,-1,-1,-1,,4,0.0314497901532613,,,,,,,no_legal_upstream_micro_manipulation_root
primary_discovery,deffuant,unrestricted_temporal_search,unrestricted,,micro_extreme_agent_fraction,micro_median_opinion,micro_extreme_agent_fraction,micro_median_opinion,,,none,False,False,False,False,not_applicable,not_applicable,none,-1,-1,-1,,5,0.0053436700939884455,,,,,,,no_legal_upstream_micro_manipulation_root
primary_discovery,deffuant,unrestricted_temporal_search,unrestricted,,micro_extreme_agent_fraction,micro_opinion_std,micro_extreme_agent_fraction,micro_opinion_std,,,none,False,False,False,False,not_applicable,not_applicable,none,-1,-1,-1,,4,-0.0011073297676947,,,,,,,no_legal_upstream_micro_manipulation_root
primary_discovery,deffuant,unrestricted_temporal_search,unrestricted,,micro_extreme_agent_fraction,micro_rejected_fraction,micro_extreme_agent_fraction,micro_rejected_fraction,,,none,False,False,False,False,not_applicable,not_applicable,none,-1,-1,-1,,5,-0.05779295717370368,,,,,,,no_legal_upstream_micro_manipulation_root
primary_discovery,deffuant,unrestricted_temporal_search,unrestricted,,micro_extreme_agent_fraction,micro_sign_flip_fraction,micro_extreme_agent_fraction,micro_sign_flip_fraction,,,none,False,False,False,False,not_applicable,not_applicable,none,-1,-1,-1,,1,-0.13527814162194143,,,,,,,no_legal_upstream_micro_manipulation_root
primary_discovery,deffuant,unrestricted_temporal_search,unrestricted,,micro_interaction_distance_std,meso_neighborhood_abs_opinion_std,micro_interaction_distance_std,meso_neighborhood_abs_opinion_std,,,none,False,False,False,False,not_applicable,not_applicable,none,-1,-1,-1,,1,0.013192791930181812,,,,,,,no_legal_upstream_micro_manipulation_root
primary_discovery,deffuant,unrestricted_temporal_search,unrestricted,,micro_interaction_distance_std,meso_neighborhood_opinion_std,micro_interaction_distance_std,meso_neighborhood_opinion_std,,,none,False,False,False,False,not_applicable,not_applicable,none,-1,-1,-1,,1,-0.01564882471485637,,,,,,,no_legal_upstream_micro_manipulation_root
primary_discovery,deffuant,unrestricted_temporal_search,unrestricted,,micro_interaction_distance_std,meso_neighborhood_opinion_variance,micro_interaction_distance_std,meso_neighborhood_opinion_variance,,,none,False,False,False,False,not_applicable,not_applicable,none,-1,-1,-1,,1,-0.020104041988495826,,,,,,,no_legal_upstream_micro_manipulation_root
primary_discovery,deffuant,unrestricted_temporal_search,unrestricted,,micro_interaction_distance_std,micro_mean_abs_agent_shift,micro_interaction_distance_std,micro_mean_abs_agent_shift,,,none,False,False,False,False,not_applicable,not_applicable,none,-1,-1,-1,,2,-0.030520283617749683,,,,,,,no_legal_upstream_micro_manipulation_root
primary_discovery,deffuant,unrestricted_temporal_search,unrestricted,,micro_interaction_distance_std,micro_mean_abs_opinion,micro_interaction_distance_std,micro_mean_abs_opinion,,,none,False,False,False,False,not_applicable,not_applicable,none,-1,-1,-1,,1,-0.0061257173373221755,,,,,,,no_legal_upstream_micro_manipulation_root
primary_discovery,deffuant,unrestricted_temporal_search,unrestricted,,micro_interaction_distance_std,micro_opinion_std,micro_interaction_distance_std,micro_opinion_std,,,none,False,False,False,False,not_applicable,not_applicable,none,-1,-1,-1,,1,-0.004412626851701488,,,,,,,no_legal_upstream_micro_manipulation_root
primary_discovery,deffuant,unrestricted_temporal_search,unrestricted,,micro_mean_abs_agent_shift,macro_network_assortativity,micro_mean_abs_agent_shift,macro_network_assortativity,,,none,False,False,False,False,not_applicable,not_applicable,none,-1,-1,-1,,5,-0.005273653573340041,,,,,,,no_legal_upstream_micro_manipulation_root
primary_discovery,deffuant,unrestricted_temporal_search,unrestricted,,micro_mean_abs_agent_shift,macro_opinion_global_variance,micro_mean_abs_agent_shift,macro_opinion_global_variance,,,none,False,False,False,False,not_applicable,not_applicable,none,-1,-1,-1,,1,-0.014199857079083052,,,,,,,no_legal_upstream_micro_manipulation_root
primary_discovery,deffuant,unrestricted_temporal_search,unrestricted,micro_mean_abs_agent_shift,micro_mean_abs_agent_shift,meso_neighborhood_abs_opinion_std,micro_mean_abs_agent_shift,meso_neighborhood_abs_opinion_std,assimilation_strength,minus,micro,False,False,True,True,manipulation_failure,manipulation_failure,direct_root,0,0,2,2.0,1,-0.05139852830040712,1.0,True,True,-0.08623456846061121,-0.08623456846061121,0.8449205169425184,
primary_discovery,deffuant,unrestricted_temporal_search,unrestricted,micro_mean_abs_agent_shift,micro_mean_abs_agent_shift,meso_neighborhood_abs_opinion_std,micro_mean_abs_agent_shift,meso_neighborhood_abs_opinion_std,assimilation_strength,plus,micro,True,True,True,True,supported,supported,direct_root,0,0,3,3.0,1,-0.05139852830040712,2.0,True,True,0.21271035514056394,0.21271035514056394,-0.25494303634669896,
primary_discovery,deffuant,unrestricted_temporal_search,unrestricted,micro_mean_abs_agent_shift,micro_mean_abs_agent_shift,meso_neighborhood_abs_opinion_variance,micro_mean_abs_agent_shift,meso_neighborhood_abs_opinion_variance,assimilation_strength,minus,micro,False,False,True,True,manipulation_failure,manipulation_failure,direct_root,0,0,1,1.0,1,-0.09934808163844522,0.0,True,True,-0.08623456846061121,-0.08623456846061121,0.8048526616099485,
primary_discovery,deffuant,unrestricted_temporal_search,unrestricted,micro_mean_abs_agent_shift,micro_mean_abs_agent_shift,meso_neighborhood_abs_opinion_variance,micro_mean_abs_agent_shift,meso_neighborhood_abs_opinion_variance,assimilation_strength,plus,micro,True,True,True,True,supported,supported,direct_root,0,0,2,2.0,1,-0.09934808163844522,1.0,True,True,0.21271035514056394,0.21271035514056394,-0.23927615921708748,
primary_discovery,deffuant,unrestricted_temporal_search,unrestricted,micro_mean_abs_agent_shift,micro_mean_abs_agent_shift,meso_neighborhood_opinion_std,micro_mean_abs_agent_shift,meso_neighborhood_opinion_std,assimilation_strength,minus,micro,False,False,True,True,manipulation_failure,manipulation_failure,direct_root,0,0,23,23.0,1,-0.031146321800581717,22.0,True,False,-0.08623456846061121,-0.08623456846061121,0.20546525326426568,
primary_discovery,deffuant,unrestricted_temporal_search,unrestricted,micro_mean_abs_agent_shift,micro_mean_abs_agent_shift,meso_neighborhood_opinion_std,micro_mean_abs_agent_shift,meso_neighborhood_opinion_std,assimilation_strength,plus,micro,True,True,False,False,no_stable_downstream_effect,no_stable_downstream_effect,direct_root,0,0,-1,,1,-0.031146321800581717,,True,,0.21271035514056394,0.21271035514056394,-0.05924856190124567,
primary_discovery,deffuant,unrestricted_temporal_search,unrestricted,micro_mean_abs_agent_shift,micro_mean_abs_agent_shift,meso_neighborhood_opinion_variance,micro_mean_abs_agent_shift,meso_neighborhood_opinion_variance,assimilation_strength,minus,micro,False,False,True,True,manipulation_failure,manipulation_failure,direct_root,0,0,7,7.0,1,-0.033736921975468466,6.0,True,False,-0.08623456846061121,-0.08623456846061121,0.1491503226741312,
primary_discovery,deffuant,unrestricted_temporal_search,unrestricted,micro_mean_abs_agent_shift,micro_mean_abs_agent_shift,meso_neighborhood_opinion_variance,micro_mean_abs_agent_shift,meso_neighborhood_opinion_variance,assimilation_strength,plus,micro,True,True,False,False,no_stable_downstream_effect,no_stable_downstream_effect,direct_root,0,0,-1,,1,-0.033736921975468466,,True,,0.21271035514056394,0.21271035514056394,-0.051891524168077165,
primary_discovery,deffuant,unrestricted_temporal_search,unrestricted,,micro_mean_abs_agent_shift,micro_backfire_fraction,micro_mean_abs_agent_shift,micro_backfire_fraction,,,none,False,False,False,False,not_applicable,not_applicable,none,-1,-1,-1,,2,-0.2267575321747092,,,,,,,no_legal_upstream_micro_manipulation_root
primary_discovery,deffuant,unrestricted_temporal_search,unrestricted,,micro_mean_abs_agent_shift,micro_extreme_agent_fraction,micro_mean_abs_agent_shift,micro_extreme_agent_fraction,,,none,False,False,False,False,not_applicable,not_applicable,none,-1,-1,-1,,1,-0.31057810306627354,,,,,,,no_legal_upstream_micro_manipulation_root
primary_discovery,deffuant,unrestricted_temporal_search,unrestricted,,micro_mean_abs_agent_shift,micro_mean_interaction_distance,micro_mean_abs_agent_shift,micro_mean_interaction_distance,,,none,False,False,False,False,not_applicable,not_applicable,none,-1,-1,-1,,2,-0.23589360555341182,,,,,,,no_legal_upstream_micro_manipulation_root
primary_discovery,deffuant,unrestricted_temporal_search,unrestricted,,micro_mean_abs_agent_shift,micro_opinion_std,micro_mean_abs_agent_shift,micro_opinion_std,,,none,False,False,False,False,not_applicable,not_applicable,none,-1,-1,-1,,1,-0.016548690541162512,,,,,,,no_legal_upstream_micro_manipulation_root
primary_discovery,deffuant,unrestricted_temporal_search,unrestricted,,micro_mean_abs_agent_shift,micro_sign_flip_fraction,micro_mean_abs_agent_shift,micro_sign_flip_fraction,,,none,False,False,False,False,not_applicable,not_applicable,none,-1,-1,-1,,1,-1.3187811103295162,,,,,,,no_legal_upstream_micro_manipulation_root
primary_discovery,deffuant,unrestricted_temporal_search,unrestricted,,micro_mean_abs_opinion,meso_neighborhood_abs_opinion_std,micro_mean_abs_opinion,meso_neighborhood_abs_opinion_std,,,none,False,False,False,False,not_applicable,not_applicable,none,-1,-1,-1,,2,-0.09860531956904083,,,,,,,no_legal_upstream_micro_manipulation_root
primary_discovery,deffuant,unrestricted_temporal_search,unrestricted,,micro_mean_abs_opinion,meso_neighborhood_abs_opinion_variance,micro_mean_abs_opinion,meso_neighborhood_abs_opinion_variance,,,none,False,False,False,False,not_applicable,not_applicable,none,-1,-1,-1,,2,-0.19083036764738787,,,,,,,no_legal_upstream_micro_manipulation_root
primary_discovery,deffuant,unrestricted_temporal_search,unrestricted,,micro_mean_abs_opinion,micro_opinion_std,micro_mean_abs_opinion,micro_opinion_std,,,none,False,False,False,False,not_applicable,not_applicable,none,-1,-1,-1,,3,-0.07855369379146218,,,,,,,no_legal_upstream_micro_manipulation_root
primary_discovery,deffuant,unrestricted_temporal_search,unrestricted,,micro_mean_abs_opinion,micro_rejected_fraction,micro_mean_abs_opinion,micro_rejected_fraction,,,none,False,False,False,False,not_applicable,not_applicable,none,-1,-1,-1,,3,-4.5744846108374615,,,,,,,no_legal_upstream_micro_manipulation_root
primary_discovery,deffuant,unrestricted_temporal_search,unrestricted,,micro_mean_abs_opinion,micro_sign_flip_fraction,micro_mean_abs_opinion,micro_sign_flip_fraction,,,none,False,False,False,False,not_applicable,not_applicable,none,-1,-1,-1,,3,4.52671643077624,,,,,,,no_legal_upstream_micro_manipulation_root
primary_discovery,deffuant,unrestricted_temporal_search,unrestricted,,micro_mean_interaction_distance,macro_network_assortativity,micro_mean_interaction_distance,macro_network_assortativity,,,none,False,False,False,False,not_applicable,not_applicable,none,-1,-1,-1,,1,0.05496138691834538,,,,,,,no_legal_upstream_micro_manipulation_root
primary_discovery,deffuant,unrestricted_temporal_search,unrestricted,,micro_mean_interaction_distance,macro_opinion_global_mean,micro_mean_interaction_distance,macro_opinion_global_mean,,,none,False,False,False,False,not_applicable,not_applicable,none,-1,-1,-1,,2,-0.02819936974420852,,,,,,,no_legal_upstream_micro_manipulation_root
primary_discovery,deffuant,unrestricted_temporal_search,unrestricted,,micro_mean_interaction_distance,macro_opinion_global_variance,micro_mean_interaction_distance,macro_opinion_global_variance,,,none,False,False,False,False,not_applicable,not_applicable,none,-1,-1,-1,,1,0.05352945752361461,,,,,,,no_legal_upstream_micro_manipulation_root
