scenario,operator,error_ratio,repetition,candidate_set_sha256,evaluation_track,candidate_edge_count,retained_edge_count,temporal_qualification_rate,stability,lag_support,lag_std,edge_f1,shd,lag_mae,direction_accuracy,reference_metric_reason
deffuant,irrelevant_indicator,0.0,3,e2a3872dc5639db1dd15decef31a67a3b8f5fe0b251b3d038962e5ca24eca24a,full_discovery,28,16,0.5714285714285714,0.9375,0.7416666666666667,0.7391620748815255,,,,,not_applicable_without_generated_to_hidden_alignment
deffuant,irrelevant_indicator,0.0,4,e2a3872dc5639db1dd15decef31a67a3b8f5fe0b251b3d038962e5ca24eca24a,full_discovery,28,15,0.5357142857142857,0.9600000000000001,0.74,0.7737876955767107,,,,,not_applicable_without_generated_to_hidden_alignment
deffuant,irrelevant_indicator,0.0,5,e2a3872dc5639db1dd15decef31a67a3b8f5fe0b251b3d038962e5ca24eca24a,full_discovery,28,16,0.5714285714285714,0.9291666666666667,0.7687499999999999,0.6524936739092537,,,,,not_applicable_without_generated_to_hidden_alignment
deffuant,irrelevant_indicator,0.0,6,e2a3872dc5639db1dd15decef31a67a3b8f5fe0b251b3d038962e5ca24eca24a,full_discovery,28,16,0.5714285714285714,0.9375,0.7666666666666666,0.6467415832301056,,,,,not_applicable_without_generated_to_hidden_alignment
deffuant,irrelevant_indicator,0.0,7,e2a3872dc5639db1dd15decef31a67a3b8f5fe0b251b3d038962e5ca24eca24a,full_discovery,28,16,0.5714285714285714,0.9354166666666667,0.76875,0.7159738964579234,,,,,not_applicable_without_generated_to_hidden_alignment
deffuant,irrelevant_indicator,0.0,8,e2a3872dc5639db1dd15decef31a67a3b8f5fe0b251b3d038962e5ca24eca24a,full_discovery,28,16,0.5714285714285714,0.9520833333333334,0.7604166666666667,0.6619828587335996,,,,,not_applicable_without_generated_to_hidden_alignment
deffuant,irrelevant_indicator,0.0,9,e2a3872dc5639db1dd15decef31a67a3b8f5fe0b251b3d038962e5ca24eca24a,full_discovery,28,16,0.5714285714285714,0.9208333333333334,0.7333333333333333,0.6662556212429535,,,,,not_applicable_without_generated_to_hidden_alignment
deffuant,irrelevant_indicator,0.0,10,e2a3872dc5639db1dd15decef31a67a3b8f5fe0b251b3d038962e5ca24eca24a,full_discovery,28,15,0.5357142857142857,0.9555555555555556,0.7511111111111112,0.7240657719390311,,,,,not_applicable_without_generated_to_hidden_alignment
deffuant,irrelevant_indicator,0.0,11,e2a3872dc5639db1dd15decef31a67a3b8f5fe0b251b3d038962e5ca24eca24a,full_discovery,28,16,0.5714285714285714,0.9437500000000001,0.75,0.7343316680328085,,,,,not_applicable_without_generated_to_hidden_alignment
deffuant,irrelevant_indicator,0.1,0,78ba2b9e2465e745ed84762d9d4133b0f2d035e0ee543141e9a2179ac759061d,full_discovery,31,17,0.5483870967741935,0.9470588235294118,0.7411764705882353,0.7555907236502084,,,,,not_applicable_without_generated_to_hidden_alignment
deffuant,irrelevant_indicator,0.1,1,f0cc7c3dce07cd4637dda469702dbb97123c120cd817a25774029fec3e8e692a,full_discovery,31,16,0.5161290322580645,0.9645833333333333,0.7625,0.6746628057634585,,,,,not_applicable_without_generated_to_hidden_alignment
deffuant,irrelevant_indicator,0.1,2,6a66f309e5bea7be8fb91bee0ddabff8bf05ad286b818ab5f71bc140a2688408,full_discovery,31,18,0.5806451612903226,0.9092592592592593,0.7462962962962962,0.7019818348760122,,,,,not_applicable_without_generated_to_hidden_alignment
deffuant,irrelevant_indicator,0.1,3,18ea35eb5d764da44ede95cf735e0d54f24dcba085a81f628c1a16437f482fd3,full_discovery,31,16,0.5161290322580645,0.93125,0.7291666666666667,0.6805734587147254,,,,,not_applicable_without_generated_to_hidden_alignment
deffuant,irrelevant_indicator,0.1,4,56d14e6d2516e6800670b1c4fde0108fd9ed6558a082b22dead312165ea11300,full_discovery,31,17,0.5483870967741935,0.9235294117647059,0.7470588235294118,0.7468839315377053,,,,,not_applicable_without_generated_to_hidden_alignment
deffuant,irrelevant_indicator,0.1,5,90ee3b0b4b0a4b898ad9933fb264508c13af44cc16e898d723a9ed2062dfd475,full_discovery,31,17,0.5483870967741935,0.9470588235294118,0.7607843137254902,0.7087994934603783,,,,,not_applicable_without_generated_to_hidden_alignment
deffuant,irrelevant_indicator,0.1,6,07bacd0bb48efff757b2dc1e0a9fd8ac95d505608ec1652b6685daebc1f964fe,full_discovery,31,17,0.5483870967741935,0.9372549019607843,0.7352941176470589,0.7505876769506853,,,,,not_applicable_without_generated_to_hidden_alignment
deffuant,irrelevant_indicator,0.1,7,09d5b90f810a53665493fee4782dd97c298ddf9cc8c4f36fe72dc6a498bbfdc1,full_discovery,31,18,0.5806451612903226,0.924074074074074,0.7555555555555555,0.6173771201137237,,,,,not_applicable_without_generated_to_hidden_alignment
deffuant,irrelevant_indicator,0.1,8,ab3a0bfc7d816c24899228c192a196e9fe59e991e1cee88bc62a94c5ddad5494,full_discovery,31,17,0.5483870967741935,0.9568627450980391,0.7686274509803921,0.6617435397481899,,,,,not_applicable_without_generated_to_hidden_alignment
deffuant,irrelevant_indicator,0.1,9,6849f616889a861dd16820556779427efff649d71fac39402d7191b4f9a2acc7,full_discovery,31,16,0.5161290322580645,0.9416666666666667,0.78125,0.6684551557920544,,,,,not_applicable_without_generated_to_hidden_alignment
deffuant,irrelevant_indicator,0.1,10,e67a38394d629b5d77e3a28b759493de6f3548c6af920d360ec2794484cc74c1,full_discovery,31,16,0.5161290322580645,0.9458333333333333,0.7354166666666666,0.7699423332148287,,,,,not_applicable_without_generated_to_hidden_alignment
deffuant,irrelevant_indicator,0.1,11,0b73ab60235fbc0c01a961e582f6ec3cf958b0b28021e4769b13f4218c3b3969,full_discovery,31,16,0.5161290322580645,0.9354166666666667,0.7354166666666666,0.7905086941247172,,,,,not_applicable_without_generated_to_hidden_alignment
deffuant,irrelevant_indicator,0.2,0,29a6d4ca3bac66c603e1e63518597d6b373cc59c7fe2fe0e7f6f093430633984,full_discovery,34,18,0.5294117647058824,0.9296296296296297,0.7277777777777777,0.8340557916820287,,,,,not_applicable_without_generated_to_hidden_alignment
deffuant,irrelevant_indicator,0.2,1,dcdafd7ed09728e094d1a4d99956acd4e355c31fe8dd5cdb41fda22efa98820e,full_discovery,34,18,0.5294117647058824,0.9351851851851853,0.7444444444444445,0.6880097787465909,,,,,not_applicable_without_generated_to_hidden_alignment
deffuant,irrelevant_indicator,0.2,2,30aec9cf3dac03e6fc84d55fd98da74b1d263f8e116734277904059c556d101a,full_discovery,34,15,0.4411764705882353,0.9666666666666668,0.7977777777777778,0.6368244396773253,,,,,not_applicable_without_generated_to_hidden_alignment
deffuant,irrelevant_indicator,0.2,3,e9f6622551bb0b1cd54374ef0655f7c5677366121f641b4bfb223d8f8493ea09,full_discovery,34,15,0.4411764705882353,0.9466666666666668,0.7711111111111111,0.7078700595135453,,,,,not_applicable_without_generated_to_hidden_alignment
deffuant,irrelevant_indicator,0.2,4,fc0d593bce910f1314a813401eb7bf8d351aad9f531b845bb3a4ac72496bfca0,full_discovery,34,17,0.5,0.9411764705882353,0.7627450980392156,0.6219769545345909,,,,,not_applicable_without_generated_to_hidden_alignment
deffuant,irrelevant_indicator,0.2,5,4cc94fbd099cc46e9f28c01fc56f7ed1dda7bacaf794f80931cb7a25df622c6b,full_discovery,34,16,0.47058823529411764,0.95,0.7958333333333334,0.7279362813678256,,,,,not_applicable_without_generated_to_hidden_alignment
deffuant,irrelevant_indicator,0.2,6,0d8a25f49d2ce1e425e742969ac86a8f592c1aee8871f8ee260dbdc0ad928e2b,full_discovery,34,18,0.5294117647058824,0.9314814814814815,0.7370370370370369,0.7129503793970028,,,,,not_applicable_without_generated_to_hidden_alignment
deffuant,irrelevant_indicator,0.2,7,a670887c371cde97d71271e5fe4f997a0f81290a8ca8c73c6cbd7ef127dbecb4,full_discovery,34,16,0.47058823529411764,0.925,0.7250000000000001,0.7751365603329498,,,,,not_applicable_without_generated_to_hidden_alignment
deffuant,irrelevant_indicator,0.2,8,778caea7f1df2baa92e5962acacdf2d79083c246999c636a9f29e98a2062a854,full_discovery,34,16,0.47058823529411764,0.93125,0.7458333333333333,0.6802497431079676,,,,,not_applicable_without_generated_to_hidden_alignment
deffuant,irrelevant_indicator,0.2,9,3ec8f7858c10b619e2b7feec99b44f025444e88f364a8889bffc6fdcda7b7c61,full_discovery,34,17,0.5,0.9372549019607843,0.7509803921568627,0.7826031585898363,,,,,not_applicable_without_generated_to_hidden_alignment
deffuant,irrelevant_indicator,0.2,10,cd7b80931d27d3342ea4478b50157a49d054b20c24bfb44d64bd2449ee72c084,full_discovery,34,17,0.5,0.9470588235294118,0.7529411764705882,0.6949545507504411,,,,,not_applicable_without_generated_to_hidden_alignment
deffuant,irrelevant_indicator,0.2,11,8063412c62715a7af9c458894c87103db713576d62d8b3e28ffeb5194cac24be,full_discovery,34,15,0.4411764705882353,0.9311111111111113,0.7911111111111111,0.5895795153262796,,,,,not_applicable_without_generated_to_hidden_alignment
deffuant,irrelevant_indicator,0.4,0,41c8c957109f3ed07141430d2ab0f1de9db39ddb6d99a350bf27e4521f730c93,full_discovery,39,18,0.46153846153846156,0.9351851851851853,0.7425925925925926,0.7361810524322694,,,,,not_applicable_without_generated_to_hidden_alignment
deffuant,irrelevant_indicator,0.4,1,ed17ed82c872b0588c249bf722f2d3aedd3895d9ff74ea419873f4bd40833fa2,full_discovery,39,17,0.4358974358974359,0.9254901960784313,0.7450980392156863,0.7665206642697241,,,,,not_applicable_without_generated_to_hidden_alignment
deffuant,irrelevant_indicator,0.4,2,ee8d67596559097e60cd10a6dab98db4bddb06bb91b1a6357d255b8e9326de68,full_discovery,39,17,0.4358974358974359,0.9254901960784314,0.7176470588235294,0.7297955013101045,,,,,not_applicable_without_generated_to_hidden_alignment
deffuant,irrelevant_indicator,0.4,3,51f9ed036402fb5b66f886925feaa870579c10f229f109fb70bce052a5de2774,full_discovery,39,16,0.41025641025641024,0.9416666666666667,0.7208333333333333,0.7648344283223412,,,,,not_applicable_without_generated_to_hidden_alignment
deffuant,irrelevant_indicator,0.4,4,bca6888bb096f3256961595cc2188912347b57e303b5a37ac1056da402fd1ccf,full_discovery,39,18,0.46153846153846156,0.9462962962962964,0.7407407407407408,0.8216982267525048,,,,,not_applicable_without_generated_to_hidden_alignment
deffuant,irrelevant_indicator,0.4,5,08532e795e0f39bd58a6d6e1fbc75cba8ce54aea503b9f601888b7e654c37bfa,full_discovery,39,19,0.48717948717948717,0.9245614035087719,0.6877192982456141,0.7507934099804958,,,,,not_applicable_without_generated_to_hidden_alignment
deffuant,irrelevant_indicator,0.4,6,f577c05ba4b040a4e5234d168099a8305c219e62620a78e00b731298c477dc26,full_discovery,39,18,0.46153846153846156,0.9259259259259258,0.7222222222222222,0.7566982842004895,,,,,not_applicable_without_generated_to_hidden_alignment
deffuant,irrelevant_indicator,0.4,7,0e9ef73bcbd44a3313b9fb4737966b199ca02fc727a77c91a67ed5620b7ff17c,full_discovery,39,19,0.48717948717948717,0.9456140350877192,0.7719298245614034,0.7476577962828038,,,,,not_applicable_without_generated_to_hidden_alignment
deffuant,irrelevant_indicator,0.4,8,ba29b8baf12f582eac6ca7607d68a36f63928f66b5fa57cbe15f8d818e94c697,full_discovery,39,19,0.48717948717948717,0.9210526315789473,0.6666666666666669,0.7971007461015875,,,,,not_applicable_without_generated_to_hidden_alignment
deffuant,irrelevant_indicator,0.4,9,59aeff089d6ac059d42974fb2163c492f26cb466554201ad8baffef299ca8c23,full_discovery,39,18,0.46153846153846156,0.9203703703703704,0.7481481481481481,0.7054130127449458,,,,,not_applicable_without_generated_to_hidden_alignment
deffuant,irrelevant_indicator,0.4,10,e07612f410adade22b3c961fdd615cb899bf64acd1996ae5c848badabf0f975f,full_discovery,39,19,0.48717948717948717,0.9087719298245613,0.7157894736842105,0.7417147212823434,,,,,not_applicable_without_generated_to_hidden_alignment
deffuant,irrelevant_indicator,0.4,11,ddfb1362d8fd46ea31c6b04b2d2059de8b0b2f1d946ff56f488d26af19b4c935,full_discovery,39,21,0.5384615384615384,0.9079365079365077,0.707936507936508,0.8341575272856555,,,,,not_applicable_without_generated_to_hidden_alignment
deffuant,redundant_semantic_indicator,0.0,0,e2a3872dc5639db1dd15decef31a67a3b8f5fe0b251b3d038962e5ca24eca24a,full_discovery,28,16,0.5714285714285714,0.9354166666666667,0.7354166666666666,0.6823843360965058,,,,,not_applicable_without_generated_to_hidden_alignment
deffuant,redundant_semantic_indicator,0.0,1,e2a3872dc5639db1dd15decef31a67a3b8f5fe0b251b3d038962e5ca24eca24a,full_discovery,28,16,0.5714285714285714,0.9354166666666667,0.7687499999999999,0.6370237498013187,,,,,not_applicable_without_generated_to_hidden_alignment
deffuant,redundant_semantic_indicator,0.0,2,e2a3872dc5639db1dd15decef31a67a3b8f5fe0b251b3d038962e5ca24eca24a,full_discovery,28,16,0.5714285714285714,0.9541666666666667,0.7916666666666667,0.6298866481824781,,,,,not_applicable_without_generated_to_hidden_alignment
deffuant,redundant_semantic_indicator,0.0,3,e2a3872dc5639db1dd15decef31a67a3b8f5fe0b251b3d038962e5ca24eca24a,full_discovery,28,16,0.5714285714285714,0.9333333333333333,0.7458333333333333,0.7263259369056135,,,,,not_applicable_without_generated_to_hidden_alignment
deffuant,redundant_semantic_indicator,0.0,4,e2a3872dc5639db1dd15decef31a67a3b8f5fe0b251b3d038962e5ca24eca24a,full_discovery,28,16,0.5714285714285714,0.9375,0.74375,0.730240177396275,,,,,not_applicable_without_generated_to_hidden_alignment
deffuant,redundant_semantic_indicator,0.0,5,e2a3872dc5639db1dd15decef31a67a3b8f5fe0b251b3d038962e5ca24eca24a,full_discovery,28,16,0.5714285714285714,0.9375,0.7541666666666667,0.6931807384594997,,,,,not_applicable_without_generated_to_hidden_alignment
deffuant,redundant_semantic_indicator,0.0,6,e2a3872dc5639db1dd15decef31a67a3b8f5fe0b251b3d038962e5ca24eca24a,full_discovery,28,16,0.5714285714285714,0.9375000000000001,0.7208333333333333,0.839410858776021,,,,,not_applicable_without_generated_to_hidden_alignment
deffuant,redundant_semantic_indicator,0.0,7,e2a3872dc5639db1dd15decef31a67a3b8f5fe0b251b3d038962e5ca24eca24a,full_discovery,28,16,0.5714285714285714,0.9375,0.7604166666666667,0.7713787807249839,,,,,not_applicable_without_generated_to_hidden_alignment
deffuant,redundant_semantic_indicator,0.0,8,e2a3872dc5639db1dd15decef31a67a3b8f5fe0b251b3d038962e5ca24eca24a,full_discovery,28,16,0.5714285714285714,0.9541666666666667,0.7770833333333333,0.7336626218395091,,,,,not_applicable_without_generated_to_hidden_alignment
deffuant,redundant_semantic_indicator,0.0,9,e2a3872dc5639db1dd15decef31a67a3b8f5fe0b251b3d038962e5ca24eca24a,full_discovery,28,16,0.5714285714285714,0.9458333333333333,0.7854166666666667,0.6856633685728678,,,,,not_applicable_without_generated_to_hidden_alignment
deffuant,redundant_semantic_indicator,0.0,10,e2a3872dc5639db1dd15decef31a67a3b8f5fe0b251b3d038962e5ca24eca24a,full_discovery,28,16,0.5714285714285714,0.9125000000000001,0.7333333333333333,0.7984474653924543,,,,,not_applicable_without_generated_to_hidden_alignment
deffuant,redundant_semantic_indicator,0.0,11,e2a3872dc5639db1dd15decef31a67a3b8f5fe0b251b3d038962e5ca24eca24a,full_discovery,28,16,0.5714285714285714,0.9583333333333334,0.7729166666666667,0.6685250180921445,,,,,not_applicable_without_generated_to_hidden_alignment
deffuant,redundant_semantic_indicator,0.1,0,90529c8f7e83020941d37fbf92c3bcb783eb7df01fe65f9ce95235ff260cfd18,full_discovery,31,18,0.5806451612903226,0.9537037037037037,0.787037037037037,0.7117163720818194,,,,,not_applicable_without_generated_to_hidden_alignment
deffuant,redundant_semantic_indicator,0.1,1,e925f29a5f64a0e0c014f14c33bcf8c4d1e7ff8470b4aef90e767b0b6fc03e64,full_discovery,31,16,0.5161290322580645,0.9541666666666667,0.8145833333333333,0.6303559330627393,,,,,not_applicable_without_generated_to_hidden_alignment
deffuant,redundant_semantic_indicator,0.1,2,6b638384097900a60dbc1b1a1ac2b0ba8662c50987c26810a340e11fffa14134,full_discovery,31,18,0.5806451612903226,0.9370370370370371,0.7574074074074074,0.651525528832837,,,,,not_applicable_without_generated_to_hidden_alignment
deffuant,redundant_semantic_indicator,0.1,3,6e34ba102cf34036935293af13e98cbbc6d8428d043cefc613e0a8d9aa3e1f47,full_discovery,31,18,0.5806451612903226,0.9388888888888888,0.7629629629629631,0.6912063738416117,,,,,not_applicable_without_generated_to_hidden_alignment
deffuant,redundant_semantic_indicator,0.1,4,3a8a746a67edd99622e633090e3ad1e09c36f798f4f25b2b1670a60053b51cbb,full_discovery,31,18,0.5806451612903226,0.9481481481481482,0.7462962962962962,0.745240203391604,,,,,not_applicable_without_generated_to_hidden_alignment
deffuant,redundant_semantic_indicator,0.1,5,94f3213e9a14d40bc0f527d641de357188d445e20fbef5c5c9874b1a43cc84dd,full_discovery,31,16,0.5161290322580645,0.9291666666666667,0.7375,0.7828769524448094,,,,,not_applicable_without_generated_to_hidden_alignment
deffuant,redundant_semantic_indicator,0.1,6,1c030dd0607017eaa9a2bcc16988d59b755960afba4fd1f0f3cc691125efe21d,full_discovery,31,17,0.5483870967741935,0.9313725490196079,0.7490196078431373,0.6510956125978846,,,,,not_applicable_without_generated_to_hidden_alignment
deffuant,redundant_semantic_indicator,0.1,7,6c5749076ff66f513fb8336a0b9bcb662183f643953ec58c40769c07ce647662,full_discovery,31,19,0.6129032258064516,0.9298245614035087,0.7736842105263159,0.5947823845934421,,,,,not_applicable_without_generated_to_hidden_alignment
deffuant,redundant_semantic_indicator,0.1,8,2bfcdee844b810fbbbfc738007c0bde2e668586e99c6c920812cc80ff81172ba,full_discovery,31,19,0.6129032258064516,0.970175438596491,0.8210526315789473,0.5667892598697988,,,,,not_applicable_without_generated_to_hidden_alignment
deffuant,redundant_semantic_indicator,0.1,9,53552a9cfee52ee951b572e4e7ff688a3952fbb5580a1406ce97508e49650681,full_discovery,31,19,0.6129032258064516,0.9210526315789473,0.7315789473684212,0.7301227903896601,,,,,not_applicable_without_generated_to_hidden_alignment
deffuant,redundant_semantic_indicator,0.1,10,ae18d4a5a875e11c389ce8786958829043a59990e9f4b0ddc016e046d965bd77,full_discovery,31,18,0.5806451612903226,0.9166666666666666,0.7499999999999999,0.6768806185115666,,,,,not_applicable_without_generated_to_hidden_alignment
deffuant,redundant_semantic_indicator,0.1,11,d391318618de85316004eb97f01be2631b50f8795847b9501450146be6315c70,full_discovery,31,19,0.6129032258064516,0.9421052631578944,0.7614035087719299,0.7549786115094461,,,,,not_applicable_without_generated_to_hidden_alignment
deffuant,redundant_semantic_indicator,0.2,0,f78e9bcb1f905ac283844a9b146fcd2f0e0e3e85c23286005e6bbb7f5f3635d7,full_discovery,34,20,0.5882352941176471,0.9133333333333331,0.7133333333333333,0.6494585350270573,,,,,not_applicable_without_generated_to_hidden_alignment
deffuant,redundant_semantic_indicator,0.2,1,60e0b6898aefab24116f38614b1783b98e398883d576def4f885c7c80479e767,full_discovery,34,20,0.5882352941176471,0.9299999999999999,0.7683333333333333,0.6751188077162615,,,,,not_applicable_without_generated_to_hidden_alignment
deffuant,redundant_semantic_indicator,0.2,2,edfaf136cd87181b608f3f5632c6a056e5e09a3de68c03642fea10c5ec48d219,full_discovery,34,19,0.5588235294117647,0.9315789473684208,0.7421052631578947,0.6594513497960581,,,,,not_applicable_without_generated_to_hidden_alignment
deffuant,redundant_semantic_indicator,0.2,3,7a6e0dbf8dd33b302045d4fed30a6adca97b8fe95e74dcac309014731120c7c3,full_discovery,34,20,0.5882352941176471,0.9566666666666667,0.7666666666666666,0.7240003567923069,,,,,not_applicable_without_generated_to_hidden_alignment
deffuant,redundant_semantic_indicator,0.2,4,a03547f912d44b295d9ec119c404e68fbd28c6a0ec03ca0b950a6653ab02ddbb,full_discovery,34,19,0.5588235294117647,0.9456140350877194,0.7666666666666666,0.6995009994923738,,,,,not_applicable_without_generated_to_hidden_alignment
deffuant,redundant_semantic_indicator,0.2,5,e631c720290cf28da0a1e6edc1393f0dea954306757df4282964b99e882cde58,full_discovery,34,19,0.5588235294117647,0.9561403508771931,0.7649122807017543,0.6578037947825622,,,,,not_applicable_without_generated_to_hidden_alignment
deffuant,redundant_semantic_indicator,0.2,6,aace2196f54ccfd86f906b7d7ad1124c01b2d7928c9ebd585ce4fb56ca68b741,full_discovery,34,19,0.5588235294117647,0.9508771929824561,0.7719298245614036,0.7055531442375376,,,,,not_applicable_without_generated_to_hidden_alignment
deffuant,redundant_semantic_indicator,0.2,7,bc50e2b536c129989515343e4a7909eebdcd2b21c905f1af049bd3db28136705,full_discovery,34,19,0.5588235294117647,0.9192982456140352,0.7614035087719299,0.6771389690984306,,,,,not_applicable_without_generated_to_hidden_alignment
deffuant,redundant_semantic_indicator,0.2,8,a47aeb02e0f7dbcaf57e4449669951f810c5b52cf979e9171f5cc89c1443741c,full_discovery,34,18,0.5294117647058824,0.9462962962962962,0.6925925925925926,0.8419799803182584,,,,,not_applicable_without_generated_to_hidden_alignment
deffuant,redundant_semantic_indicator,0.2,9,43927e041acb888ce7dd8166827eb899fbe05aba450a2629a643c9035f751d4a,full_discovery,34,17,0.5,0.9529411764705882,0.7529411764705882,0.7252386630247942,,,,,not_applicable_without_generated_to_hidden_alignment
deffuant,redundant_semantic_indicator,0.2,10,c97a00d311181e42720d14a7ecf1c8a7f3695bbfa8423456b7399bb7881c09c7,full_discovery,34,18,0.5294117647058824,0.938888888888889,0.7759259259259258,0.5352240671360834,,,,,not_applicable_without_generated_to_hidden_alignment
deffuant,redundant_semantic_indicator,0.2,11,4d5bde7e2a1522615150cbb7255f96b266a5e5b894b919a43361814983456a76,full_discovery,34,18,0.5294117647058824,0.9499999999999998,0.788888888888889,0.6573765412237982,,,,,not_applicable_without_generated_to_hidden_alignment
deffuant,redundant_semantic_indicator,0.4,0,ec7ba1cca6589d190c6769f378155dbed39a0f600c6c18bdff8f369e5104b8ea,full_discovery,39,24,0.6153846153846154,0.9583333333333334,0.7680555555555556,0.7427397661431807,,,,,not_applicable_without_generated_to_hidden_alignment
deffuant,redundant_semantic_indicator,0.4,1,03758bcad5e19480985f6ff96fba639bcb569264959aa344ea6ba58948e06726,full_discovery,39,24,0.6153846153846154,0.9277777777777777,0.7624999999999998,0.7321006488831365,,,,,not_applicable_without_generated_to_hidden_alignment
deffuant,redundant_semantic_indicator,0.4,2,8ad35e03cda803c617c78d92dc6e606dad60e25e4f04090a462e23e49c70093f,full_discovery,39,21,0.5384615384615384,0.9365079365079364,0.7285714285714286,0.589112622527515,,,,,not_applicable_without_generated_to_hidden_alignment
deffuant,redundant_semantic_indicator,0.4,3,19e5f315f0498e53612fae4cb6671a3f7b6c15372c35c2dcea40b35461a68019,full_discovery,39,23,0.5897435897435898,0.9492753623188407,0.8115942028985508,0.5551908875502429,,,,,not_applicable_without_generated_to_hidden_alignment
deffuant,redundant_semantic_indicator,0.4,4,ad09172a46d4b1c04658919a8541662d59a0beb2bcce946f6dabb8f63b1dd3a8,full_discovery,39,23,0.5897435897435898,0.9434782608695652,0.7652173913043477,0.7520700408663742,,,,,not_applicable_without_generated_to_hidden_alignment
deffuant,redundant_semantic_indicator,0.4,5,f9bd4f18d2a376ec38a96a4e7ec163d6ac9879f3a076afb3c4d9d01b43467789,full_discovery,39,21,0.5384615384615384,0.9365079365079362,0.7777777777777777,0.656202073284955,,,,,not_applicable_without_generated_to_hidden_alignment
deffuant,redundant_semantic_indicator,0.4,6,c3b406dabf26f0f7dc9273d4c53a5fe04e0177283bf2aa51ac01e246cc66e200,full_discovery,39,22,0.5641025641025641,0.9136363636363637,0.6924242424242424,0.7560200021453775,,,,,not_applicable_without_generated_to_hidden_alignment
deffuant,redundant_semantic_indicator,0.4,7,e76091077543950379462a1750260bdd4b1fe677481437db89d20e66bbe09404,full_discovery,39,23,0.5897435897435898,0.9391304347826087,0.7260869565217389,0.7612244326242229,,,,,not_applicable_without_generated_to_hidden_alignment
deffuant,redundant_semantic_indicator,0.4,8,55f1c19affa37ef4eb38a6a51d26dce6325614dbf60092696476549c0d3f4649,full_discovery,39,22,0.5641025641025641,0.9469696969696969,0.7696969696969695,0.6335745548805226,,,,,not_applicable_without_generated_to_hidden_alignment
deffuant,redundant_semantic_indicator,0.4,9,8635d2649ebc430d4a408c5c830cc5d5e08367a6732e392ff6ee6c3ad465c1fc,full_discovery,39,22,0.5641025641025641,0.9393939393939394,0.75,0.6648431215124527,,,,,not_applicable_without_generated_to_hidden_alignment
deffuant,redundant_semantic_indicator,0.4,10,f5bb63213b7b514593b20735ea4ac2b5e87761d3b3f88348f4cf0e3dc7ecfd45,full_discovery,39,23,0.5897435897435898,0.9333333333333331,0.7608695652173914,0.6577278005595789,,,,,not_applicable_without_generated_to_hidden_alignment
deffuant,redundant_semantic_indicator,0.4,11,ead6577f03c7adb12e7524950cb29a9cc209f2a8599e7bc3365af66ce1e7fbb5,full_discovery,39,20,0.5128205128205128,0.9399999999999998,0.7633333333333332,0.6410477143719799,,,,,not_applicable_without_generated_to_hidden_alignment
deffuant,wrong_hypothesis_group_assignment,0.0,0,e2a3872dc5639db1dd15decef31a67a3b8f5fe0b251b3d038962e5ca24eca24a,full_discovery,28,16,0.5714285714285714,0.9583333333333334,0.7875000000000001,0.6656360700427136,,,,,not_applicable_without_generated_to_hidden_alignment
deffuant,wrong_hypothesis_group_assignment,0.0,1,e2a3872dc5639db1dd15decef31a67a3b8f5fe0b251b3d038962e5ca24eca24a,full_discovery,28,16,0.5714285714285714,0.9333333333333333,0.7687499999999999,0.7359079727920038,,,,,not_applicable_without_generated_to_hidden_alignment
deffuant,wrong_hypothesis_group_assignment,0.0,2,e2a3872dc5639db1dd15decef31a67a3b8f5fe0b251b3d038962e5ca24eca24a,full_discovery,28,16,0.5714285714285714,0.9395833333333334,0.7604166666666666,0.6928526347011164,,,,,not_applicable_without_generated_to_hidden_alignment
deffuant,wrong_hypothesis_group_assignment,0.0,3,e2a3872dc5639db1dd15decef31a67a3b8f5fe0b251b3d038962e5ca24eca24a,full_discovery,28,16,0.5714285714285714,0.9416666666666667,0.7666666666666666,0.6406234333691162,,,,,not_applicable_without_generated_to_hidden_alignment
deffuant,wrong_hypothesis_group_assignment,0.0,4,e2a3872dc5639db1dd15decef31a67a3b8f5fe0b251b3d038962e5ca24eca24a,full_discovery,28,16,0.5714285714285714,0.9416666666666667,0.7437500000000001,0.6805546416145121,,,,,not_applicable_without_generated_to_hidden_alignment
deffuant,wrong_hypothesis_group_assignment,0.0,5,e2a3872dc5639db1dd15decef31a67a3b8f5fe0b251b3d038962e5ca24eca24a,full_discovery,28,16,0.5714285714285714,0.9354166666666668,0.7354166666666666,0.7318104046913706,,,,,not_applicable_without_generated_to_hidden_alignment
deffuant,wrong_hypothesis_group_assignment,0.0,6,e2a3872dc5639db1dd15decef31a67a3b8f5fe0b251b3d038962e5ca24eca24a,full_discovery,28,15,0.5357142857142857,0.9555555555555557,0.7644444444444444,0.7265880542499178,,,,,not_applicable_without_generated_to_hidden_alignment
deffuant,wrong_hypothesis_group_assignment,0.0,7,e2a3872dc5639db1dd15decef31a67a3b8f5fe0b251b3d038962e5ca24eca24a,full_discovery,28,16,0.5714285714285714,0.9437500000000001,0.7770833333333333,0.604498609158971,,,,,not_applicable_without_generated_to_hidden_alignment
deffuant,wrong_hypothesis_group_assignment,0.0,8,e2a3872dc5639db1dd15decef31a67a3b8f5fe0b251b3d038962e5ca24eca24a,full_discovery,28,16,0.5714285714285714,0.95625,0.7999999999999999,0.6190809246095057,,,,,not_applicable_without_generated_to_hidden_alignment
