scenario,evaluation_track,method,hypothesis_group_id,source,target,edge_class,attempt_count,applicable_attempt_count,supported_attempt_count,contradiction_attempt_count
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,boundary_fraction,mean_local_similarity,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,boundary_fraction,mean_neighbour_count,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,boundary_fraction,meso_district_boundary_fraction_std,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,boundary_fraction,meso_district_destination_similarity_std,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,boundary_fraction,meso_district_local_similarity_std,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,boundary_fraction,meso_district_move_fraction_std,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,boundary_fraction,meso_district_neighbour_count_std,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,boundary_fraction,meso_district_unhappy_fraction_std,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,boundary_fraction,quantile_75_local_similarity,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,boundary_fraction,std_local_similarity,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,boundary_fraction,std_neighbour_count,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,boundary_fraction,unhappy_fraction,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,local_similarity_entropy,mean_destination_similarity_movers,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,local_similarity_entropy,mean_move_distance,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,local_similarity_entropy,meso_district_unhappy_fraction_std,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,local_similarity_entropy,unhappy_local_similarity_mean,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,macro_global_connected_components,macro_global_moved_fraction,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,macro_global_connected_components,macro_global_spatial_neighbor_similarity,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,macro_global_connected_components,macro_global_unhappy_fraction,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,macro_global_connected_components,mean_local_similarity,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,macro_global_connected_components,mean_neighbour_count,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,macro_global_connected_components,meso_district_destination_similarity_std,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,macro_global_connected_components,meso_district_group_entropy_mean,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,macro_global_connected_components,meso_district_local_similarity_std,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,macro_global_connected_components,meso_district_move_fraction_std,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,macro_global_connected_components,meso_district_neighbour_count_std,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,macro_global_connected_components,meso_district_unhappy_fraction_std,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,macro_global_connected_components,move_distance_std,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,macro_global_connected_components,moved_fraction,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,macro_global_connected_components,quantile_25_local_similarity,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,macro_global_connected_components,quantile_75_local_similarity,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,macro_global_connected_components,std_destination_similarity,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,macro_global_connected_components,std_local_similarity,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,macro_global_connected_components,std_neighbour_count,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,macro_global_connected_components,unhappy_fraction,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,macro_global_moved_fraction,boundary_fraction,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,macro_global_moved_fraction,macro_global_connected_components,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,macro_global_moved_fraction,macro_global_spatial_neighbor_similarity,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,macro_global_moved_fraction,macro_global_unhappy_fraction,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,macro_global_moved_fraction,mean_local_similarity,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,macro_global_moved_fraction,mean_neighbour_count,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,macro_global_moved_fraction,meso_district_boundary_fraction_std,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,macro_global_moved_fraction,meso_district_destination_similarity_std,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,macro_global_moved_fraction,meso_district_group_entropy_mean,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,macro_global_moved_fraction,meso_district_local_similarity_std,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,macro_global_moved_fraction,meso_district_move_distance_std,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,macro_global_moved_fraction,meso_district_move_fraction_std,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,macro_global_moved_fraction,meso_district_neighbour_count_std,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,macro_global_moved_fraction,meso_district_unhappy_fraction_std,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,macro_global_moved_fraction,move_distance_std,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,macro_global_moved_fraction,moved_fraction,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,macro_global_moved_fraction,quantile_25_local_similarity,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,macro_global_moved_fraction,quantile_75_local_similarity,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,macro_global_moved_fraction,std_local_similarity,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,macro_global_moved_fraction,std_neighbour_count,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,macro_global_moved_fraction,unhappy_fraction,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,macro_global_spatial_neighbor_similarity,macro_global_connected_components,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,macro_global_spatial_neighbor_similarity,macro_global_moved_fraction,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,macro_global_spatial_neighbor_similarity,macro_global_unhappy_fraction,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,macro_global_spatial_neighbor_similarity,mean_local_similarity,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,macro_global_spatial_neighbor_similarity,mean_neighbour_count,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,macro_global_spatial_neighbor_similarity,meso_district_boundary_fraction_std,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,macro_global_spatial_neighbor_similarity,meso_district_group_entropy_mean,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,macro_global_spatial_neighbor_similarity,meso_district_local_similarity_std,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,macro_global_spatial_neighbor_similarity,meso_district_move_fraction_std,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,macro_global_spatial_neighbor_similarity,meso_district_neighbour_count_std,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,macro_global_spatial_neighbor_similarity,meso_district_unhappy_fraction_std,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,macro_global_spatial_neighbor_similarity,move_distance_std,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,macro_global_spatial_neighbor_similarity,moved_fraction,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,macro_global_spatial_neighbor_similarity,quantile_25_local_similarity,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,macro_global_spatial_neighbor_similarity,std_destination_similarity,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,macro_global_spatial_neighbor_similarity,std_neighbour_count,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,macro_global_spatial_neighbor_similarity,unhappy_fraction,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,macro_global_unhappy_fraction,boundary_fraction,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,macro_global_unhappy_fraction,macro_global_connected_components,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,macro_global_unhappy_fraction,macro_global_moved_fraction,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,macro_global_unhappy_fraction,macro_global_spatial_neighbor_similarity,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,macro_global_unhappy_fraction,mean_destination_similarity_movers,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,macro_global_unhappy_fraction,mean_local_similarity,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,macro_global_unhappy_fraction,mean_move_distance,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,macro_global_unhappy_fraction,mean_neighbour_count,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,macro_global_unhappy_fraction,meso_district_boundary_fraction_std,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,macro_global_unhappy_fraction,meso_district_destination_similarity_std,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,macro_global_unhappy_fraction,meso_district_group_entropy_mean,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,macro_global_unhappy_fraction,meso_district_local_similarity_std,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,macro_global_unhappy_fraction,meso_district_move_distance_std,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,macro_global_unhappy_fraction,meso_district_move_fraction_std,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,macro_global_unhappy_fraction,meso_district_neighbour_count_std,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,macro_global_unhappy_fraction,meso_district_unhappy_fraction_std,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,macro_global_unhappy_fraction,move_distance_std,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,macro_global_unhappy_fraction,moved_fraction,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,macro_global_unhappy_fraction,quantile_25_local_similarity,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,macro_global_unhappy_fraction,quantile_75_local_similarity,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,macro_global_unhappy_fraction,std_destination_similarity,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,macro_global_unhappy_fraction,std_local_similarity,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,macro_global_unhappy_fraction,std_neighbour_count,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,macro_global_unhappy_fraction,unhappy_fraction,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,mean_destination_similarity_movers,boundary_fraction,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,mean_destination_similarity_movers,local_similarity_entropy,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,mean_destination_similarity_movers,macro_global_moved_fraction,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,mean_destination_similarity_movers,macro_global_spatial_neighbor_similarity,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,mean_destination_similarity_movers,macro_global_unhappy_fraction,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,mean_destination_similarity_movers,mean_local_similarity,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,mean_destination_similarity_movers,meso_district_boundary_fraction_std,no_stable_downstream_effect,2,2,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,mean_destination_similarity_movers,meso_district_group_entropy_mean,no_stable_downstream_effect,2,2,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,mean_destination_similarity_movers,meso_district_local_similarity_std,no_stable_downstream_effect,2,2,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,mean_destination_similarity_movers,meso_district_neighbour_count_std,no_stable_downstream_effect,2,2,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,mean_destination_similarity_movers,meso_district_unhappy_fraction_std,supported,2,2,1,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,mean_destination_similarity_movers,moved_fraction,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,mean_destination_similarity_movers,std_destination_similarity,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,mean_destination_similarity_movers,std_local_similarity,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,mean_destination_similarity_movers,std_neighbour_count,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,mean_destination_similarity_movers,unhappy_fraction,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,mean_local_similarity,boundary_fraction,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,mean_local_similarity,macro_global_connected_components,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,mean_local_similarity,macro_global_spatial_neighbor_similarity,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,mean_local_similarity,macro_global_unhappy_fraction,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,mean_local_similarity,mean_neighbour_count,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,mean_local_similarity,meso_district_destination_similarity_std,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,mean_local_similarity,meso_district_group_entropy_mean,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,mean_local_similarity,meso_district_move_distance_std,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,mean_local_similarity,meso_district_move_fraction_std,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,mean_local_similarity,meso_district_neighbour_count_std,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,mean_local_similarity,meso_district_unhappy_fraction_std,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,mean_local_similarity,move_distance_std,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,mean_local_similarity,quantile_25_local_similarity,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,mean_local_similarity,quantile_75_local_similarity,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,mean_local_similarity,std_local_similarity,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,mean_local_similarity,std_neighbour_count,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,mean_local_similarity,unhappy_fraction,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,mean_move_distance,boundary_fraction,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,mean_move_distance,local_similarity_entropy,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,mean_move_distance,macro_global_connected_components,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,mean_move_distance,macro_global_moved_fraction,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,mean_move_distance,macro_global_spatial_neighbor_similarity,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,mean_move_distance,macro_global_unhappy_fraction,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,mean_move_distance,mean_local_similarity,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,mean_move_distance,mean_neighbour_count,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,mean_move_distance,meso_district_boundary_fraction_std,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,mean_move_distance,meso_district_group_entropy_mean,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,mean_move_distance,meso_district_local_similarity_std,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,mean_move_distance,meso_district_neighbour_count_std,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,mean_move_distance,meso_district_unhappy_fraction_std,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,mean_move_distance,moved_fraction,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,mean_move_distance,quantile_75_local_similarity,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,mean_move_distance,std_destination_similarity,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,mean_move_distance,std_local_similarity,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,mean_move_distance,std_neighbour_count,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,mean_move_distance,unhappy_fraction,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,mean_neighbour_count,macro_global_moved_fraction,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,mean_neighbour_count,macro_global_spatial_neighbor_similarity,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,mean_neighbour_count,macro_global_unhappy_fraction,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,mean_neighbour_count,meso_district_boundary_fraction_std,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,mean_neighbour_count,meso_district_group_entropy_mean,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,mean_neighbour_count,meso_district_local_similarity_std,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,mean_neighbour_count,meso_district_neighbour_count_std,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,mean_neighbour_count,move_distance_std,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,mean_neighbour_count,moved_fraction,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,mean_neighbour_count,quantile_25_local_similarity,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,mean_neighbour_count,quantile_75_local_similarity,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,mean_neighbour_count,std_neighbour_count,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,mean_neighbour_count,unhappy_fraction,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_boundary_fraction_std,macro_global_connected_components,no_stable_downstream_effect,2,2,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_boundary_fraction_std,macro_global_moved_fraction,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_boundary_fraction_std,macro_global_spatial_neighbor_similarity,no_stable_downstream_effect,2,2,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_boundary_fraction_std,mean_local_similarity,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_boundary_fraction_std,meso_district_local_similarity_std,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_boundary_fraction_std,meso_district_unhappy_fraction_std,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_boundary_fraction_std,moved_fraction,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_boundary_fraction_std,quantile_25_local_similarity,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_boundary_fraction_std,quantile_75_local_similarity,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_boundary_fraction_std,std_local_similarity,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_destination_similarity_std,boundary_fraction,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_destination_similarity_std,macro_global_connected_components,supported,2,2,1,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_destination_similarity_std,macro_global_moved_fraction,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_destination_similarity_std,macro_global_spatial_neighbor_similarity,supported,4,4,2,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_destination_similarity_std,macro_global_unhappy_fraction,inconclusive,2,2,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_destination_similarity_std,mean_destination_similarity_movers,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_destination_similarity_std,mean_local_similarity,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_destination_similarity_std,mean_move_distance,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_destination_similarity_std,mean_neighbour_count,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_destination_similarity_std,meso_district_boundary_fraction_std,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_destination_similarity_std,meso_district_group_entropy_mean,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_destination_similarity_std,meso_district_local_similarity_std,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_destination_similarity_std,meso_district_move_fraction_std,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_destination_similarity_std,meso_district_neighbour_count_std,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_destination_similarity_std,meso_district_unhappy_fraction_std,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_destination_similarity_std,move_distance_std,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_destination_similarity_std,moved_fraction,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_destination_similarity_std,quantile_25_local_similarity,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_destination_similarity_std,quantile_75_local_similarity,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_destination_similarity_std,std_destination_similarity,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_destination_similarity_std,std_local_similarity,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_destination_similarity_std,std_neighbour_count,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_destination_similarity_std,unhappy_fraction,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_destination_similarity_std,unhappy_local_similarity_mean,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_group_entropy_mean,boundary_fraction,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_group_entropy_mean,macro_global_connected_components,no_stable_downstream_effect,4,4,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_group_entropy_mean,macro_global_moved_fraction,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_group_entropy_mean,macro_global_spatial_neighbor_similarity,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_group_entropy_mean,macro_global_unhappy_fraction,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_group_entropy_mean,mean_local_similarity,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_group_entropy_mean,mean_neighbour_count,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_group_entropy_mean,meso_district_boundary_fraction_std,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_group_entropy_mean,meso_district_destination_similarity_std,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_group_entropy_mean,meso_district_local_similarity_std,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_group_entropy_mean,meso_district_move_distance_std,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_group_entropy_mean,meso_district_unhappy_fraction_std,not_applicable,1,0,0,0
