scenario,parameter,micro,meso,macro,primary_path_direction,minus_micro_effect,minus_micro_ci_low,minus_micro_ci_high,minus_micro_onset,minus_micro_significant,minus_micro_effect_sign,minus_meso_effect,minus_meso_ci_low,minus_meso_ci_high,minus_meso_onset,minus_meso_significant,minus_meso_effect_sign,minus_macro_effect,minus_macro_ci_low,minus_macro_ci_high,minus_macro_onset,minus_macro_significant,minus_macro_effect_sign,plus_micro_effect,plus_micro_ci_low,plus_micro_ci_high,plus_micro_onset,plus_micro_significant,plus_micro_effect_sign,plus_meso_effect,plus_meso_ci_low,plus_meso_ci_high,plus_meso_onset,plus_meso_significant,plus_meso_effect_sign,plus_macro_effect,plus_macro_ci_low,plus_macro_ci_high,plus_macro_onset,plus_macro_significant,plus_macro_effect_sign
schelling,tolerance,unhappy_fraction,meso_district_group_entropy_mean,macro_global_connected_components,plus,-0.2378518138150472,-0.2642384474973926,-0.2111196487926157,0,True,-1,0.9600569805696164,0.7077544077978526,1.2292129938730083,6,True,1,1.7000771125404406,1.4941617373377618,1.9222147226241757,2,True,1,0.6810788178937784,0.5982559524001566,0.7600734287084175,0,True,1,-0.257047013783002,-0.6453595703905736,0.1423021657810171,-1,False,-1,-0.1439145540042583,-0.2254843332098585,-0.0575003066302295,76,False,-1
schelling,tolerance,unhappy_fraction,meso_district_unhappy_fraction_std,macro_global_connected_components,minus,-0.2378518138150472,-0.2642384474973926,-0.2111196487926157,0,True,-1,-0.2701468409811486,-0.3232965549882625,-0.2237966111106269,0,True,-1,1.7000771125404406,1.4941617373377618,1.9222147226241757,2,True,1,0.6810788178937784,0.5982559524001566,0.7600734287084175,0,True,1,0.820703867837433,0.7066917170373231,0.9321147832208896,2,True,1,-0.1439145540042583,-0.2254843332098585,-0.0575003066302295,76,False,-1
schelling,tolerance,unhappy_fraction,meso_district_move_fraction_std,macro_global_spatial_neighbor_similarity,minus,-0.2378518138150472,-0.2642384474973926,-0.2111196487926157,0,True,-1,-0.2094093064753491,-0.2356034066429703,-0.1828366304614064,0,True,-1,-3.340027328067182,-3.524242623605605,-3.13259771870469,1,True,-1,0.6810788178937784,0.5982559524001566,0.7600734287084175,0,True,1,0.5241375378923637,0.4639468155928706,0.5770809105276108,0,True,1,1.1557030527038552,1.095560484708375,1.2236761090364827,2,True,1
schelling,tolerance,unhappy_fraction,meso_district_destination_similarity_std,macro_global_connected_components,plus,-0.2378518138150472,-0.2642384474973926,-0.2111196487926157,0,True,-1,-0.1867116688180088,-0.2127808974531285,-0.1619012564551645,0,True,-1,1.7000771125404406,1.4941617373377618,1.9222147226241757,2,True,1,0.6810788178937784,0.5982559524001566,0.7600734287084175,0,True,1,0.4677365061048846,0.4211183701243539,0.5128166387199389,0,True,1,-0.1439145540042583,-0.2254843332098585,-0.0575003066302295,76,False,-1
schelling,move_probability,relocation_response_fraction,meso_district_move_fraction_std,macro_global_moved_fraction,plus,-0.0546564199460463,-0.1007585327173717,-0.0162049456523634,0,False,-1,0.4231921988102642,0.3830677052995344,0.4713284959383162,0,True,1,0.3084241721235077,0.2823921079550573,0.3387493470730734,0,True,1,-0.0556050592811951,-0.10329865560202,-0.0028280500270448,0,False,-1,-0.3189939138418262,-0.3442453669444061,-0.2944632736927103,0,True,-1,-0.2787196878892839,-0.2989734170649076,-0.2565447731661731,0,True,-1
schelling,move_probability,moved_fraction,meso_district_destination_similarity_std,macro_global_spatial_neighbor_similarity,plus,0.3084241721235077,0.2823921079550573,0.3387493470730734,0,True,1,0.4006009736523353,0.3663648051883264,0.440047432721007,0,True,1,-1.1559107811903222,-1.2718309127726122,-1.0583166079094657,1,True,-1,-0.2787196878892839,-0.2989734170649076,-0.2565447731661731,0,True,-1,-0.3142791379912554,-0.3372466506323566,-0.2921245601214858,0,True,-1,0.4482393507792006,0.339857109805282,0.5566372042706841,1,True,1
schelling,move_probability,relocation_response_fraction,meso_district_unhappy_fraction_std,macro_global_unhappy_fraction,minus,-0.0546564199460463,-0.1007585327173717,-0.0162049456523634,0,False,-1,1.0294166904980138,0.8872409707036775,1.186662990802786,15,True,1,1.1792087584621544,1.1001115680309277,1.2598803591220673,1,True,1,-0.0556050592811951,-0.10329865560202,-0.0028280500270448,0,False,-1,-0.5426825555518751,-0.589599114660345,-0.4948722488137297,3,True,-1,-0.4198371902882867,-0.449622656287056,-0.388825752515558,1,True,-1
schelling,move_probability,moved_fraction,meso_district_boundary_fraction_std,macro_global_connected_components,minus,0.3084241721235077,0.2823921079550573,0.3387493470730734,0,True,1,-0.0449603430395152,-0.3805344330918695,0.2923640460582178,1,False,-1,1.1998703053374755,1.0868169426180458,1.3082247887139749,1,True,1,-0.2787196878892839,-0.2989734170649076,-0.2565447731661731,0,True,-1,0.0311126477000535,-0.364357361902939,0.412350521658308,1,False,1,-0.3342719433422125,-0.4353806528597339,-0.2246608464156384,1,True,-1
schelling,move_probability,moved_fraction,meso_district_neighbour_count_std,macro_global_unhappy_fraction,plus,0.3084241721235077,0.2823921079550573,0.3387493470730734,0,True,1,-0.1922588241183484,-0.5684646092788781,0.1994280900919955,-1,False,-1,1.1792087584621544,1.1001115680309277,1.2598803591220673,1,True,1,-0.2787196878892839,-0.2989734170649076,-0.2565447731661731,0,True,-1,0.0169405544069148,-0.6593706434075829,0.6157530848742055,-1,False,1,-0.4198371902882867,-0.449622656287056,-0.388825752515558,1,True,-1
schelling,destination_preference,mean_destination_similarity_movers,meso_district_destination_similarity_std,macro_global_spatial_neighbor_similarity,plus,0.2660373976867192,0.2200856200519474,0.3097700393721956,0,True,1,0.3948835471921246,0.360829192276776,0.4300137931733365,37,True,1,-0.7595975906009652,-0.8355018766553447,-0.6819099526477606,1,True,-1,-0.0384399855283769,-0.0800561132364309,0.0053122970752359,-1,False,-1,-0.063951601480493,-0.0925583032299787,-0.0302372661638345,-1,False,-1,0.1125361554044092,0.0193014549033657,0.1991608700759058,1,False,1
schelling,destination_preference,mean_destination_similarity_movers,meso_district_boundary_fraction_std,macro_global_unhappy_fraction,plus,0.2660373976867192,0.2200856200519474,0.3097700393721956,0,True,1,0.208870944357788,-0.218997398032707,0.6271149456858491,1,False,1,0.7223266216165585,0.6744277548992124,0.7692740312423935,1,True,1,-0.0384399855283769,-0.0800561132364309,0.0053122970752359,-1,False,-1,-0.068882943874273,-0.4486804163738825,0.3192946925110796,-1,False,-1,-0.1114504692614298,-0.1425183881185957,-0.0742016093772187,1,False,-1
schelling,destination_preference,mean_destination_similarity_movers,meso_district_group_entropy_mean,macro_global_connected_components,plus,0.2660373976867192,0.2200856200519474,0.3097700393721956,0,True,1,0.2486157230098173,-0.1406523456468123,0.6064576248167145,7,False,1,0.684777040727394,0.5897766923696514,0.7745116232529248,1,True,1,-0.0384399855283769,-0.0800561132364309,0.0053122970752359,-1,False,-1,0.0854603600542708,-0.1363018111659819,0.3162696952100141,-1,False,1,-0.047935120795045,-0.1411538259007623,0.0526594781824382,4,False,-1
schelling,destination_preference,mean_destination_similarity_movers,meso_district_destination_similarity_std,macro_global_unhappy_fraction,minus,0.2660373976867192,0.2200856200519474,0.3097700393721956,0,True,1,0.3948835471921246,0.360829192276776,0.4300137931733365,37,True,1,0.7223266216165585,0.6744277548992124,0.7692740312423935,1,True,1,-0.0384399855283769,-0.0800561132364309,0.0053122970752359,-1,False,-1,-0.063951601480493,-0.0925583032299787,-0.0302372661638345,-1,False,-1,-0.1114504692614298,-0.1425183881185957,-0.0742016093772187,1,False,-1
schelling,destination_preference,mean_destination_similarity_movers,meso_district_move_distance_std,macro_global_connected_components,minus,0.2660373976867192,0.2200856200519474,0.3097700393721956,0,True,1,0.5645883599485648,0.5105744816649093,0.6158621129150714,11,True,1,0.684777040727394,0.5897766923696514,0.7745116232529248,1,True,1,-0.0384399855283769,-0.0800561132364309,0.0053122970752359,-1,False,-1,-0.0903291013387437,-0.1162777924120082,-0.0614207286252034,-1,False,-1,-0.047935120795045,-0.1411538259007623,0.0526594781824382,4,False,-1
